id,company,code,prefecture,date
1370001041542,株式会社伊藤工業,301,宮城県,2017-05-31
1370001041567,株式会社Ｇ,301,宮城県,2017-06-09
1370001041575,株式会社テツカンパニー,301,宮城県,2017-06-06
1370001041583,未来テックアンドグリーン株式会社,301,宮城県,2017-06-06
1370001041591,ＲＨＭインテリア株式会社,301,宮城県,2017-06-09
1370001041609,ＳＤＳＳ株式会社,301,宮城県,2017-06-07
1370001041625,株式会社リベラルアーツ,301,宮城県,2017-06-07
1370001041633,株式会社内海電工,301,宮城県,2017-06-12
1370001041641,株式会社憲,301,宮城県,2017-06-12
1370001041666,株式会社エーアールウィング,301,宮城県,2017-06-20
1370001041682,株式会社佐藤組,301,宮城県,2017-06-23
1370001041690,株式会社ＲＡＭＰ　ＲＡＴＥ,301,宮城県,2017-06-23
1370001041699,遠藤建業株式会社,301,宮城県,2017-06-23
1370001041724,株式会社創光建装,301,宮城県,2017-07-10
1370001041732,株式会社ＣＬＡＳＩＣＯ,301,宮城県,2017-07-11
1370001041740,株式会社きゅーぶ,301,宮城県,2017-07-07
1370001041749,株式会社昭伸,301,宮城県,2017-07-12
1370001041757,ＫＭＲエンジニアリング株式会社,301,宮城県,2017-07-12
1370001041773,株式会社サウンドプロモート,301,宮城県,2017-07-19
1370001041781,株式会社ワタリ,301,宮城県,2017-07-19
1370001041807,千代ミライ株式会社,301,宮城県,2017-07-21
1370001041815,株式会社グリーンワークジャパン,301,宮城県,2017-07-26
1370001041823,株式会社ＳＥＮＳＩＮ,301,宮城県,2017-07-26
1370001041831,福介家Ｆ・Ｍ建装株式会社,301,宮城県,2017-07-24
1370001041856,株式会社ＥＮＬＡＲＧＥ,301,宮城県,2017-07-27
1370001041864,株式会社スリーデイズ,301,宮城県,2017-08-02
1370001041872,株式会社弘賢工業,301,宮城県,2017-08-04
1370001041889,清野送電株式会社,301,宮城県,2017-08-07
1370001041897,株式会社Ｔ．Ｏカンパニー,301,宮城県,2017-08-07
1370001041906,株式会社Ｃｏｎｔｉｎｕｅｓ,301,宮城県,2017-08-09
1370001041914,株式会社ゼロクリア,301,宮城県,2017-08-14
1370001041930,ＳＥＳ株式会社,301,宮城県,2017-08-16
1370001041939,船田製造サービス株式会社,301,宮城県,2017-08-21
1370001041947,マルキ遠藤株式会社,301,宮城県,2017-08-16
1370001041971,株式会社ウィズ・チルドレン・カンパニー,301,宮城県,2017-08-25
1370001041988,テルーン商事株式会社,301,宮城県,2017-08-30
1370001041996,株式会社長谷川板金,301,宮城県,2017-08-31
1370001042004,株式会社田中モデル,301,宮城県,2017-09-05
1370001042012,フイラーバンク株式会社,301,宮城県,2017-09-06
1370001042020,株式会社ｆｕｊｉｍｕｒａ,301,宮城県,2017-09-19
1370001042029,株式会社ソラッド,301,宮城県,2017-09-07
1370001042037,株式会社アールメンテセーフティ,301,宮城県,2017-09-20
1370001042045,株式会社寿カンパニー,301,宮城県,2017-09-11
1370001042053,女川フレッシュ株式会社,301,宮城県,2017-09-11
1370001042061,株式会社ビービーラボ,301,宮城県,2017-09-14
1370001042086,株式会社グリンプロモート,301,宮城県,2017-09-25
1370001042094,株式会社アーク,301,宮城県,2017-09-26
1370001042103,株式会社ヒューマン・エネルギー,301,宮城県,2017-09-28
1370001042111,株式会社リヒト,301,宮城県,2017-10-04
1370001042136,株式会社つりふね電機サービス,301,宮城県,2017-10-10
1370001042152,株式会社鶴和,301,宮城県,2017-10-16
1370001042160,株式会社フジオ,301,宮城県,2017-10-13
1370001042169,株式会社千葉,301,宮城県,2017-10-16
1370001042185,株式会社美楽,301,宮城県,2017-10-17
1370001042193,株式会社ｄｅｌ,301,宮城県,2017-10-27
1370001042202,株式会社Ｄ　ｐｌｕｓ　ｄｅｓｉｇｎ,301,宮城県,2017-10-23
1370001042210,ヒデデザイン工業株式会社,301,宮城県,2017-10-24
1370001042227,株式会社ａｓｓｏｃ,301,宮城県,2017-10-27
1370001042235,株式会社ＷＩＤＥ　ＴＥＮ,301,宮城県,2017-10-30
1370001042243,株式会社Ｓ−ＲＡＢＢＩ,301,宮城県,2017-10-31
1370001042251,株式会社ジョブ,301,宮城県,2017-11-06
