title,company,location,description,url,tags,entry_count,scraped_at
コーディング│好きな言語を極めたい／モダン言語に挑戦したい方Wanted！,Bee2B株式会社,,"他の現場では承認されなかった提案・・
弊社は開発中に提案があれば、即時稟議を通せる環境です。
検証環境でトライアルを許容されており、「個人開発では費用面で尻込みする．．．」や「他の現場では承認されなかった．．．」といったことも解消できると思います。
ぜひとも、どんどん意見を言ってください！

▍作業内容について
・Ruby on Railsのコーディング
・コードレビュー

▍必須スキルについて
・Ruby on Rails
　- コーディングポリシーがマッチする方
・Git
　- rebase, cherry-pickを使いこなし、コンフリクトの解消が行える方
　- コンフリクトの解消の際、エンジニアとの論理的、かつ本質をとらえた建設的な議論を行える方
・素養ついて
　- APIを作成する際、Vue.jsの担当と、Interfaceの議論ができる方
　- 発生した課題について、作業切り分けやスケジュールの提案ができる方

また、以下のうち3つ以上は必須とさせていただきます。
面談時の質疑応答にて、具体的にヒアリングいたします。

①プロジェクトにおいて、要件定義から初期構築・リリース対応・運用保守までの主要メンバーとしての参画したご実績
②企画部署やマーケティング、SEO、経理部など他部署からの要求に対して技術的に可能な範囲でいくつか提案の上、仕様調整とコーディングと兼務した win win を尊重してきたご実績
③ジュニアレベルのエンジニアを導きつつ、コーディングとコードレビューでチームへ貢献してきたご実績
④不具合発生時にバックトラックシステムから解析を行い、スピーディーに解決したご実績
⑤エンドユーザーからの問い合わせを受け、Datadog（類似サービスでも可）で追跡し、不具合 OR ユーザーの操作の初段の問題切り分けを行ったご実績
⑥他社が構築した既存システムや、同じチーム内の他者が実装した機能を解析し、不具合の発見と解決を行ったご実績
⑦QAまたは、エンドユーザーから報告があった不具合に対し、テスト駆動開発（Test-Driven Development: TDD）で不具合の再現をGithub上で可視化させ、解決をに至ったご実績

▍システムで主に使用している言語・サービス
・Ruby on Rails version 7.0.3
・Ruby 3.1
・ansible
・Terraform
・Fargate
・Circle CI
・Github Action
・Datadog
・Sentry
・Vue.js
・Nuxt.js
・AzureとGCPや、国内の企業が開発した画像解析サービス
・AWSの各種サービス（多いので列挙できず、申し訳ございません。）
・その他、国内外問わず外部のAPIサービス、バイナリ変換サービスとの連携
・3DモデリングサービスAPIとの連携

▍使用するハード・ソフトウェア
・mac book air (m1 または m2)
・magic mouse
・サブディスプレイ(事業所内で作業する場合)
・VPN
・ESET(アンチウイルスソフト)
・microsoft Teams
・microsoft Word
・microsoft Excel
・microsoft Powerpoint
・Slack
・Backlog
・Google Workspace

※ご希望のソフトウェアの利用については、事前申請(提案)いただき、承認されましたら使用可能です。
※ご希望のハードウェアは、データ取扱に触れないものであれば、申請から即時稟議を通せる環境です。
ただし購入先によっては、到着まで配送の時間があることをご了承いただきたいです。
※ハードウェア・ソフトウェアの事前申請(提案)から承認まで最短では即時、最長5営業日です。
代表者も現役の貫くエンジニアであるため、風通しが良い環境です。

▍開発メンバーが大切にしていること
◯心理的安全性
・問題提起のみも歓迎！チームの協力で暫定的解決・恒久的解決を議論しましょう！
・取り越し苦労でよかったね！を許容します。
・他者と違う工数見積を歓迎します！

◯準備が仕事の8割を決める
・問題が発生してから対処すると、ミスを繰り返しやすいです。

◯リーダブルコード
・新規参画したエンジニアも参入しやすい環境を重視します！

『我こそは！』という方はぜひ「話を聞きに行きたい」からご応募ください。
皆様からのご応募を心よりお待ちしております！",https://www.wantedly.com/projects/1586388,"['Rails', '副業', 'オンライン面談OK']",9人がエントリー,2025-08-03T19:41:57.593050
生成AI領域の最前線で活躍するフルスタックエンジニアを募集します！,Priv Tech株式会社,,"Priv Techでは、これまでプライバシー領域の事業をメインに行ってきましたが、
今後、新たに生成AI領域への事業参入を考えています。

そこで、生成AIを活用した新しいプロダクト開発に
アイデア出しの段階から開発まで携わってくださる方を募集します。
0→1の新規事業作りに携わりたい方、
将来は起業を考えている方、などからのご応募をお待ちしております！

Priv Techは、近年注目されているプライバシー業界の最先端をいく会社です。
また、弊社のメンバーは全国及び世界各地から参画しており、どこから勤務するかは自由です。
「No Rules」かつ「ティール型」の組織で完全実力主義、
代表直下で裁量権を持って働くことができるため、ぜひうまく活用し、あなたのキャリアとして積み上げていただければと思います。

働き方（時間、場所、業務領域など）はあなたのやりたいことや、働きたいスタイルに合わせて相談可能です。
ぜひお気軽にご応募ください！

まずは、カジュアル面談にてなぜあなたがPriv Techに興味を持ったのか、これから先何をしたいと思っているのかなどをお聞かせください！

【Priv Techで働いているメンバーの生の声はこちら！】
●生粋の法律オタクがPrivacy Techスタートアップに入社するまで
　https://www.wantedly.com/companies/company_7904064/post_articles/432511
●子煩悩パパが語る「仕事も家庭も充実する、スタートアップの働き方」
　https://www.wantedly.com/companies/company_7904064/post_articles/413632
●主婦×フルリモートスタートアップ！Priv Techだからこそ実現する働きやすさとは？
　https://www.wantedly.com/companies/company_7904064/post_articles/494228
●リオのカーニバルに出場！？海外事業責任者のこれまでと、これからのビジョン
　https://www.wantedly.com/companies/company_7904064/post_articles/506449
●もう一度営業職としてのキャリアを積みたい！プライベートも仕事も諦めない働き方とは？
　https://www.wantedly.com/companies/company_7904064/post_articles/511219
────

【こんな人を求めています】
〇何事にも迅速に対応できる
〇考えることが好き
〇既成の価値にとらわれない、新たな戦略立案が可能
〇将来企業や独立を考えている

【業務内容】
新規プロダクトリリースを目指し、以下を行っていただきます！
▼生成AIを活用した新規プロダクトのアイデア出し／ディスカッション
▼PoCを含めたMVP開発　など
 
ぜひプロフィール欄を充実させて、ご応募ください！",https://www.wantedly.com/projects/1982895,"['フルリモート・副業OK', '副業', '留学生さん歓迎', '週末からのコミットでもOK']",10人がエントリー,2025-08-03T19:41:57.617161
スキルゼロからの軌跡。プロエンジニアとして輝く未来をスピンで共に築こう！,株式会社SPIN TECHNOLOGY,,"システムの運用・保守・サポート業務など、インフラエンジニアとして活躍したい方を募集しています。

■業務内容
主に都内（東京23区・千葉・埼玉・神奈川）を中心としたお客様先に常駐しながら開発支援をおこなっています。スキル面、通勤面も考慮しながらプロジェクト先を決定するのでご安心ください！

”縁の下の力持ち”として、既に稼働しているシステムの運用・保守をメインとした業務をお任せし、お客様が安心してシステムを使うための重要な仕事となります。担当業務としては大きく分けて４つにジャンル分けできます。
経験を積んでいき自身の適正や伸ばしたいスキルを一緒に探していきましょう！

【担当業務】
・業務運用
・システム運用
・ヘルプデスク、サポートデスク
・運用統制

■キャリアパスについて
まずは運用オペレータ業務などマニュアルに揃って進めていく仕事や、データの集計など、経験がなくても挑戦しやすい案件・オフィスワークに慣れていただくお仕事からのスタートとなります。
無理なく徐々にITのお仕事に慣れていきます！

・主な業務内容
移行手順確認作業、手順書・チェックシート修正作業、関係者との調整業務、問い合わせ対応など

・入社2年目
システム運用は、
・アプリケーション保守（業務系・情報系・基盤系）
・インフラ保守（サーバー・ネットワーク・ミドルウェア・DBなど）
の2種類がありますので、徐々に自身の適正等をみながら、いずれかのジャンルの業務に携わって頂きます。",https://www.wantedly.com/projects/1708566,"['第二新卒歓迎！', '副業', '言語を活かした仕事', '週末からのコミットでもOK']",2人がエントリー,2025-08-03T19:41:57.637808
iOSのプロフェッショナル、ここに集え！,株式会社アイビス,,"モバイルエンジニアとして0.5人月で働ける方を探しております。

【こんな経験ある方とお話したいです。】
iOS（Swift）の経験者
Android（Kotlin）の経験者

モバイル全般出来る方も勿論うれしいですが、
Android、iosどちらかのご経験が豊富！という方ともお話させていただきたいと考えております！

Androidやiosを極めるもよし。
新にflutterを会得するもよし。

あなたのキャリアビジョンを聞きながら一緒にお仕事させていただければと思います。",https://www.wantedly.com/projects/2002530,"['Android、ios', '副業', 'オンライン面談OK']",1人がエントリー,2025-08-03T19:41:57.651359
日本各地にある地域の魅力を発信するWEBサイトのコーダーを募集！,GOODLIFE.Inc,,"現在立ち上げ中の
「地域の魅力を発掘するメディア」
のWEBサイト制作を裏から支えてくれる
完全在宅の副業コーダーを募集中！
※フリーランスも可能

具体的には
各地域や施設を紹介するページの
簡単なコーディングをお任せします。
※デザインはこちらで用意

完全在宅OKの副業求人ですが、
私たちは10名以下の小さな会社なので、
主体的に仕事を進めてくれる
経験者を求めているのも事実。

◆働く日数＆時間
勤務時間は平日＆土日。
※希望時間をカレンダーに登録する仕組み
※早朝や深夜帯の稼働ももちろんOK

◆内定までのフロー
①メッセージやりとり
②zoom面談(20‐30分)
③業務内容の擦り合わせ
④採用内定

◆採用への想い
私たちは「いい人生」をつくる会社。
事業やサービスを通してユーザーはもちろん、自分たちの人生をいい人生にしていきたいと真剣に考えています。
だからこそ一緒に働くからにはどんな職種でも、私たちからすれば一人の仲間です。
仕事内容うんぬんの前に、会社の方向性にすこしでも共感してくれる方と働きたい。
そんな温度感の会社でもよければ、ぜひ応募してみてくださいね。
あなたの話をお伺いできることを楽しみにしています＾＾",https://www.wantedly.com/projects/1906805,"['完全フルリモート/在宅の副業', '副業', 'オンライン面談OK', '週末からのコミットでもOK']",127人がエントリー,2025-08-03T19:41:57.664398
エンジニアと言う仕事をしながらオタク活動してみませんか？,株式会社いろはにぽぺと,,"オタクな人は夢中になれる何かを持っています。
好きなことなら何時間でも没頭できる人は、日々の仕事に対してもまた集中して取り組むことができる能力をもっています。いろはにぽぺとではエンジニアに関する能力はもちろんオタク趣味を向上させる支援を行っています！
弊社の仲間と共にオタクもエンジニアも充実させていきませんか？

【必須スキル・経験】
・強烈なオタクな趣味を持っている方

業界未経験でも安心してください！ 
「キミに何ができるか？」から一緒に見つけていきましょう。

【歓迎するスキル・経験】

◆PHP/JSPプログラマ◆
└ あなたのWebエンジニアとしての力をいろはにぽぺとで発揮してみませんか！
◆JAVA/C言語エンジニア◆
└ ポップカルチャー＋オタク＋プログラムで新たな自分探しができちゃいます。
◆スマートフォンエンジニア◆
└ 好奇心旺盛なヲタクエンジニアからの応募をお待ちしています！
◆Android/iPhone(iOS)アプリエンジニア◆
└ Android/iPhoneでゲーム開発。ニッチ&amp;ハイテクノロジーをここで極めませんか。
◆Unity/swiftエンジニア◆
└ 自分のアイディアをカタチにするエンジニアを私達は求めてます!
◆サーバー/ネットワークエンジニア◆ 
└ サーバーの構築・設計・ラッキング・配線作業・OS設定・監視業務・障害対応・オタク
◆Webデザイナー/コーダー/ディレクター◆ 
└ 業界の新しいスタンダードを創るWebデザイナー・ITデザイナー募集
◆イラストレーター/グラフィックデザイナー◆ 
└ 壁サー絵師も多数在籍！夏コミ・冬コミ出展OK！雇用形態も自由に選択できます
◆ゲームエンジニア/ディレクター◆
└ 誰よりも楽しみながら誰よりも本気でゲーム開発に挑めます！
◆営業職/セールスマン◆
└ オタクしか採用しません！それでも営業スタッフを求めてます！",https://www.wantedly.com/projects/174744,"['Webエンジニア', '副業', 'オンライン面談OK']",405人がエントリー,2025-08-03T19:41:57.679040
技術で夢をかたちに。あなたの情熱が、世界を動かす。Webエンジニア募集,株式会社Multifverse,,"韓国大学生CEOが日本に進出したばかりのAIスタートアップで、Webエンジニアを募集！

私たちが目指す未来は、開発中のAIプロダクトによって、仕事と趣味が融合し、好きなことや得意分野で生きられる世界です。

▍募集背景
皆様、初めまして！Co-Founderのヤンと申します。
現在、AIやARのアプリケーションの開発に取り組み、お客様も獲得できている一方、新サービスを正しく”認知”してもらうには時間がかかると思っています。私たちならではの強み・特性・想いを伝えるために、まずは身近で価値を実感してもらいやすいサービス提供を開始することとなりました。具体的には、日本語のWebサイトを多言語サイトに拡張・構築するサービスで、対象は、インバウンドを強化したいあらゆる業界の企業様です。

▍お仕事の内容
・多言語対応チャットボットPKG制作（React  / Node.js）
・多言語対応Webサイト構築
・ノーコードを利用したWebサイト構築（Webflow / Zapier / Softr）

▍必須要件
React  / Node.js

▍歓迎要件
・ノーコードを活用したご経験
・チャットボットを作った経験
・MPNモジュール制作経験

▍このポジションの醍醐味
◆Multifverseならではの経験を
多様なノーコード、そして、3カ国の言語を習得している私たちが独自で開発するAIプロダクトなど、ここでしか学べないことをたくさん吸収できる環境です。

◆海外で活躍できるエンジニアに
ノーコードは、海外で活用されるアプリケーション開発では一般的ですが、日本ではまだまだ活用されていません。そのため、将来海外のWebエンジニアとして活躍したい方には良い経験ができるでしょう。
また、海外のIT技術の進化をいつも吸収できるよう「新しい技術」「新しいツール」を研究する取り組みを行なっています。保守的ではなく、いつもより良い開発ができないかを考えている方にはぴったりです。

▍技術スタック
・使用言語：JavaScript
・フレームワーク：React  / Node.js
・インフラ：AWS / Linux
・プロジェクト管理：JIRA / Confluence / Git
・Package manager：Git
・DB：MySQL

ここまで読んでいただきありがとうございます。
少しでも興味を持っていただけた方は、まずは気軽にお話をしてみませんか？「話を聞きに行きたい」ボタンより、ご連絡お待ちしています！",https://www.wantedly.com/projects/1527342,"['ウェブエンジニア', '副業', '学生さんも歓迎', 'オンライン面談OK']",15人がエントリー,2025-08-03T19:41:57.695338
こども医療アプリエンジニア募集！ゲームやWEBアプリ開発経験があればOK！,株式会社クリーク・アンド・リバー社,,"＜職種＞
エンジニア（サーバー／クライアント）

＜お願いしたいこと＞
こども向けの医療用アプリ開発案件です。
こどもたちが前向きに治療に参加できるようアプリでサポートをするもので社会的意義のあるお仕事です。
WEBアプリの開発経験を活かしてゲーミフィケーション分野に携わりたい方、お待ちしています！

＜スキル要件　★いずれか＞
★WEBアプリ開発2～3年程度の経験をお持ちのエンジニアの方
★ゲーム開発2～3年程度の経験をお持ちのエンジニアの方
・Unityでの実装が可能な方歓迎！
・ゲーム、アプリ開発の経験のある方歓迎！
・医療分野、ゲーミフィケーション分野など、自分のスキルを新たな分野で活かしたい方大歓迎！

＜働き方＞
できればフル常駐可能な方
週1～2日の在宅勤務についてもご相談ください！

＜期間＞
3月中旬～約2カ月間の案件です。
ゲーム・アプリ開発にご興味のある方はプロジェクト終了後ゲーム開発案件へ参加いただく可能性もございます。",https://www.wantedly.com/projects/428312,"['医療用アプリ開発エンジニア', '副業', 'オンライン面談OK']",25人がエントリー,2025-08-03T19:42:07.559314
エンジニア経験をさらに深化！市場拡大中のセキュリティ業界を経験しませんか？,ハチマルヤ合同会社,,"私たちは、企業のデジタルインフラを守り、本質的な課題をセキュリティの力で解決するコンサルティング企業です。今回、クライアントの多様なセキュリティニーズに応え、事業成長をさらに加速させるため、新たな仲間を募集します。

これまでのご経験や志向性に応じて、《セキュリティエンジニア》または《PM / コンサルタント》を選んでいただけます。

▍具体的な業務内容
￣￣￣￣￣￣￣￣￣￣
・クライアントの事業内容やシステム環境、セキュリティに関する課題・ニーズのヒアリングと分析
・最新のセキュリティ動向を踏まえた、最適な対策やソリューションの調査・選定
・セキュリティ戦略の立案、ロードマップの策定
・社内外のエンジニアや関係者との連携、プロジェクト推進

▍職種について
￣￣￣￣￣￣￣￣
【セキュリティエンジニア】
・技術的な専門性を追求し、セキュリティソリューションの設計・構築・導入をリード
・クラウド環境（AWS/GCP/Azure等）やネットワークにおけるセキュリティ対策の実装
・最新の脅威に対応するための技術検証や、新たなソリューション導入の推進

【PM/コンサルタント】
・プロジェクト全体の推進役として、スコープ、予算、品質、納期を管理
・クライアントの担当者や経営層への提案、合意形成、レポーティング
・複数ベンダーとの折衝・調整を含む、ベンダーマネジメント
・チーム全体のパフォーマンス最大化に向けたタスク管理、メンバーサポート

【どちらの職種？】
・「技術を深く掘り下げ、実装や構築で実力を発揮したい」「技術で課題を直接解決することに情熱がある」という方はセキュリティエンジニア
・「技術的な知見を基盤に、顧客との折衝や戦略立案、プロジェクト全体の推進に挑戦したい」という方はPM/コンサルタント
が、オススメです！もちろん、ご経験や今後のキャリアプランに応じて柔軟に検討できますので、面談でぜひ希望をお聞かせください。

▍必須となる経験・スキル
￣￣￣￣￣￣￣￣￣￣￣￣
《以下のいずれか一つ以上の経験をお持ちの方》
・Webアプリケーションまたは業務システムの開発経験（プログラミング言語不問／目安3年以上）
・AWS, Azure, GCPいずれかを用いたクラウドインフラの設計・構築・運用経験
・開発チームをリードする立場でのシステム開発プロジェクトマネジメント経験
・コンサルティングファームにおけるIT関連プロジェクトの実務経験

基盤となるITスキルがあれば、セキュリティ知識は入社後にOJTでしっかりキャッチアップ可能です。現時点でのセキュリティ専門経験は問いません。

▍歓迎する経験・スキル
￣￣￣￣￣￣￣￣￣￣￣￣
これらのご経験があると、さらにご活躍の幅が広がります。
・論理的な思考力に基づき、課題を分析し、解決策を導き出せる能力
・クライアントや社内外のステークホルダーと円滑なコミュニケーションが取れる能力（顧客折衝経験があれば尚可）
・マネジメントの経験
・セキュリティ関連の認証取得支援（ISMS、Pマーク等）の経験
・セキュリティ関連ITソリューション（Intune, Azure AD, Okta, NetScope等）の導入・運用経験

▍こんな方と一緒に働きたい！
￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣
・「報連相」と「レスポンス」をしっかり実践できる方
・自身の技術的バックグラウンドを活かし、セキュリティという新たな専門分野に挑戦したい方
・裁量を持って主体的にプロジェクトを推進し、顧客の課題解決に貢献したい方
・少数精鋭の組織で、中核メンバーとして会社と共に成長していきたい方

▍チームと働き方について
￣￣￣￣￣￣￣￣￣￣￣￣￣
・「成果」を重視。プロセスや時間の使い方は個人の裁量に任せる文化です。
・フルリモートでの勤務も可能。効率的な働き方を推奨しています。
・Slack等を活用し、迅速でオープンなコミュニケーションを大切にしています。
・無駄な会議は極力減らし、本質的な業務に集中できる環境づくりを進めています。

ご入社後まずはOJTを中心に、当社のプロジェクトの進め方やセキュリティの基礎知識を学んでいただきます。しっかりとした技術的土台があれば、セキュリティ分野は心配なく早期にキャッチアップ可能です！

急成長するセキュリティ市場で、私たちと一緒に企業の課題解決にチャレンジしてみませんか？
少しでも興味を持っていただけたら、まずはカジュアルにお話ししましょう！「どんな案件があるの？」「自分のスキルでどんなことができる？」など、何でもざっくばらんにお話できれば嬉しいです。

「話を聞きに行きたい」ボタンからのご連絡、お待ちしています！",https://www.wantedly.com/projects/2038789,"['エンジニア｜PM/コンサル', '副業', '週末からのコミットでもOK', 'オンライン面談OK']",16人がエントリー,2025-08-03T19:42:07.594102
様々な企業のDX化を担うVR開発を！Unity・UE経験者歓迎！,株式会社プレミアムアーツ,,"私たちは3DCGを活用したVRコンテンツを開発しています。
ゲームはもちろん、シミュレーターや様々な産業界で活用いただくコンテンツを制作してきました。Unreal Engineを使っての開発が多く、背景の作り込みから行っています。

今後もVRヘッドセットだけでなく、ウエアラブル端末を活用したサービスの開発も予定しております。

C、C#、Java、unity、Unreal Engine、Objective-C、主要なARエンジンやツールの経験者、それらを使ったスマフォアプリの開発経験がある方で、VRコンテンツ開発をやってみたいという方を募集しています。
まずはお気軽にご応募を頂ければ幸いです。ぜひお話しましょう！",https://www.wantedly.com/projects/646455,"['VR開発エンジニア', '副業', '留学生さん歓迎']",13人がエントリー,2025-08-03T19:42:07.616844
SaaS、AI、ブロックチェーン。最先端の事業を創造するJSエンジニア募集,TECHFUND Inc.,,"TECHFUNDでは、起業家が成長するための様々な活動を行っています。
今回募集する職種では、
・多くのユーザーが使い始めた新規サービスのグロース開発
・Node.js等のJS環境を用いたシステムの要件定義・設計
・クラウド（AWS LambdaやFirebase Functionsなど）を使ったAPI構築
・起業家支援プラットフォームの開発
などを担っていただく予定です。

数々の起業家や新規事業と向き合う私たちだからこそ見える世界があり、創ることができる未来があります。
新しい未来を共に描きませんか？

【こんな方を募集しています】
・チームメンバーとともに企画や設計からサービスを構築していきたい方
・新規サービスを大規模サービスに育てていきたい方
・最先端技術に興味がある方
・年齢関係なし（創業メンバーは88世代が多いです）
・起業または起業家が好きな方（起業経験を持っている方大歓迎です！）

【こんなスキルを持った方を求めています】
・Node.jsの業務レベルの経験が2-3年以上ある方
・Expressを用いたAPI開発の経験がある方
・ReactやTypeScriptを用いたフロントエンド開発の経験がある方
・Node.js以外のサーバーサイド系言語の経験が2-3年以上ある方
・顧客からの要望だけではなく、根底にある課題を読み取り提案・解決できる方
・当事者意識が高く、どのようなプロジェクトでも自ら積極的に仕事を作れる方
・（あると尚良し）メガベンチャーもしくはスタートアップで開発を経験している

【こんな想いを持った方を求めています】
・決められたことをやるよりも自分でルールや勝ち筋を見出し実行していくことが好き
・新しい物事をキャッチアップするのが好きで、人を巻き込む力がある
・起業家や社内起業家たちと共に世界を変えてみたい

【こんな経験が得られます】
・様々な新規事業やサービスの立ち上げに携わる経験
・仮説立案～PoC～開発までのすべての実務を通して、クライアントの真の課題解決を行う経験
・初期メンバーとして会社をグロースさせる経験

まずはぜひ話を聞きにお越しいただけたらと思います。
あなたからのご応募、お待ちしております。",https://www.wantedly.com/projects/644454,"['JSエンジニア', '副業', 'オンライン面談OK', '週末からのコミットでもOK']",71人がエントリー,2025-08-03T19:42:07.630419
NestJS × Prisma×Devin.ai 開発に挑戦したい方募集,株式会社 Purpom Media Lab,,"▍業務内容
￣￣￣￣￣
iPhoneやiPad用のアプリのバックエンド開発をお任せします。
少人数でAI駆動開発を積極的に進めております。
＜具体的には…＞
・NestJS × Prisma × GraphQL によるAPI設計と実装
・Devin.aiやCursolによるタスク分解・コード生成・レビュー補助
・モジュール分離やテスト自動化など、スケーラブルな設計の探求
・外部GraphQL連携、AWS環境などを使った統合開発

＜開発環境＞
NestJS + Prisma を用いたモジュール分割型のAPI開発
GraphQLスキーマ設計（Apollo Server）
PostgreSQL を用いたRDBスキーマ設計およびマイグレーション管理
認証・認可（JWT / Amazon Cognitoベース）
フロントエンドとの連携を考慮したスキーマ駆動開発
テスト自動化（ユニットテスト / E2Eテスト）※任意
コミュニケーション：Slack / Notion

▍この仕事の面白さ
￣￣￣￣￣￣￣￣￣
・Devin.aiやCursolを活用した最新のAI開発体験
・小さなチームで高速に学び合える環境
・モダンスタック（NestJS, Prisma, GraphQL, PostgreSQL, OpenAI APIなど）
・開発と学習が一体となった環境
・AI駆動開発への挑戦

▍働き方について
￣￣￣￣￣￣￣￣
フルリモートでの勤務可能です。
詳細は面談にてすり合わせさせていただきます。

=================================
▍必須条件
・週24時間以上稼働ができる方 
・サーバーサイドの開発経験が2年以上

▍歓迎条件
・AWSのインフラ知識
・AI開発支援ツール（Devin.ai や Cursol）の使用経験
・GraphQL API の開発経験
・NestJS や Prisma の使用経験

▍求める人物像
・「AIと一緒に開発する」体験にワクワクできる方
・自走もするし、AIにも頼る。両方を大事にできる人",https://www.wantedly.com/projects/2050242,"['バックエンドエンジニア', '副業', 'ランチをご馳走します', '週末からのコミットでもOK']",10人がエントリー,2025-08-03T19:42:07.644914
最先端技術を活用したソリューション開発経験を積める｜AIエンジニア募集！,株式会社EQUES,,"東大松尾研発、数理を軸としたAIスタートアップでAIエンジニアを募集中！
機械学習の中でも最先端の技術をキャッチアップしながら、それらを活用した新しい価値を創造しませんか？

▍お任せすること
・機械学習技術の社会実装
・PythonやAWS等を用いたアルゴリズムやアプリケーション開発
・生成AIの開発

▍実績（抜粋）
セガと共同で3Dモンスター生成AIの開発（PoC）を発表
https://prtimes.jp/main/html/rd/p/000000005.000101360.html

相鉄アクセラレータープログラム2022に採択
https://prtimes.jp/main/html/rd/p/000000003.000101360.html

▍必須要件
Pythonを用いた業務経験・開発経験のある方 （目安２年以上）
ビジネスレベルの日本語能力
・週20時間稼働 / 週1 出社

▍こんな方と話したい
・数理・情報分野の修士/博士
・情報系の研究に取り組んだご経験のある方
・学術論文を読む、執筆するご経験のある方
・機械学習技術や数理工学への強い関心を持つ方
・LLMを用いた学習や開発が実行できる方

▍このポジションの魅力
部品設計AIのPoC開発をお任せします。高い裁量権を持って、試行錯誤しながら進めていただくことができます。
そのほかにも複数プロジェクトがあるため、ジョイン決定後に役員メンバーと話して参画プロジェクトを決めることができます。（事業の状況でこちらから指定させていただくこともございます。）
さらに、開発にとどまらず、マーケ、営業など、本人のご希望に応じて業務範囲を広げることができます。
エンジニアとしての幅を広げたい方におすすめです。

▍働く環境
▷場所
リモート中心 + オフィス@本郷三丁目

▷利用ツールなど
・使用言語：Python 
・フレームワーク（深層学習）：PyTorch
・インフラ：AWS / GCP 
・プロジェクト管理：Git

ここまで読んでいただきありがとうございます！
少しでも興味を持っていただけた方は「話を聞きに行きたい」ボタンより、ご連絡お待ちしています！",https://www.wantedly.com/projects/1757218,"['東大松尾研発｜AIエンジニア', '副業', 'オンライン面談OK', '学生さんも歓迎']",12人がエントリー,2025-08-03T19:42:07.658795
金属や油を肌感覚で知る本格派機械エンジニア募集,東京ロボティクス株式会社,,"剛性の高い本格的なロボットを設計・構築するには、機械力学や材料力学の知識も必要ですが、金属や油を肌感覚で知ることが非常に大切です。

弊社では、理論に基づく機構のCAD設計から図面作成・加工発注、自身の手による組み立てまで、一気通貫で行える／行いたいエンジニアを募集しています。

町工場で加工を叩き込まれた人、歯車や軸受などの機械要素に妙に惹かれる人、作業ができるロボットを自身の手で構築してみたい人など、本格派の機械エンジニア（および、その志望者）を募集しています。",https://www.wantedly.com/projects/92627,"['機械エンジニア', '副業', '学生さんも歓迎']",71人がエントリー,2025-08-03T19:42:07.674701
全国OK！次世代モビリティのXR開発を担うUnityリードエンジニア,株式会社シナスタジア,,"◾️仕事概要

シナスタジアは、東京大学発のITベンチャー企業で、『知覚革命で人々に幸せを』というミッションのもと、自動運転車内でのエンタメサービス開発、VR/ARコンテンツ開発・技術開発などを手掛けるテックカンパニーです。

現在は、スマホブラウザ向けメタバースシステム開発や、自動運転やVR/AR/MR関連の技術開発、3DCG制作がなどをメインに、プロダクトの開発をおこなっております。

■ 主な事業・開発
・自動運転ソフトウェア開発
・VR/AR/MR関連技術開発
・VR/AR/MR関連映像・コンテンツ制作
・XR観光バスツアー事業
・自動運転車内エンタメ・メディア事業
・スマホブラウザ向けメタバースシステム開発
・デジタル3D都市データ向けSDK開発　など

━━━━━━━━━━━━━━━━━━━━━━
■ 募集について
主要事業の１つである、車両内XR体験システム「RideVision」は、モビリティ環境における次世代の没入型体験を実現する新規プロダクトです。
・RideVision
https://synesthesias.jp/products/15/

その中核を担う「RideVision Unity Plugin」は、車両・HMD間の位置情報連携や走行連動イベント制御、XRインタラクション機能など、車載XRに特化した機能群を提供する重要なモジュールです。

このPluginの開発を牽引できるUnityエンジニアを業務委託にて募集いたします。開発全体を技術面からリードしていただく想定で、機能設計・品質管理からチーム内の技術支援、他部署との連携まで、裁量を持ってご担当いただけます。

■ 具体的な業務内容
・Unity Plugin開発における技術的リード（設計方針、コードレビュー、品質担保）
・技術スタック/アーキテクチャの選定、改善提案
・技術的課題の特定/解決、およびパフォーマンス最適化
・チームメンバーへの技術的指導、レビュー
・プロダクトマネージャーやデザイナー、他開発チームとの連携
・サードパーティ製ライブラリ/サービスの連携設計/調整

最初からVR／AR／MRに関する深い知識をお持ちの必要はありません！興味があるという方、大歓迎です。

※現在、ゲームが大好き、元々はVR／AR／MRが詳しくないけど興味がある！というメンバーが大活躍してくれています

正社員は少数で、各領域にプロフェッショナリティーを持つ業務委託メンバーが多数在籍しています。
業務委託向けの福利厚生の整備にも着手しており、契約形態に関係なくフラットな関係で、チームとしてプロジェクトを推進しています。

全員フルリモートでSlackやGoogle meetを活用してコラボレーションをしている他、
業務効率の改善につながる施策やツールを積極的に取り入れています。

◾️必須スキル	
・Unity を用いたアプリケーション開発経験
・Git を利用したチーム開発の実務経験

◾️歓迎スキル	以下いずれかのご経験
・XR アプリケーションまたは 3D コンテンツの開発経験
・システムアーキテクチャ設計、技術選定のご経験
・Unity プロジェクトでのリード/コードレビュー経験
・XR 関連アルゴリズムの設計/実装、または論文読解のご経験
・Unity 向けライブラリ、プラグイン、もしくは社内ツールの開発経験
・MQTT/ROS を用いた開発経験
・アジャイル、スクラム開発の実践経験",https://www.wantedly.com/projects/2086879,"['Unityエンジニア', '副業', 'オンライン面談OK']",2人がエントリー,2025-08-03T19:42:07.693765
