title,company,location,description,url,tags,entry_count,scraped_at
Product!オープンポジション募集します！,株式会社DATAFLUCT,,"▼業務内容

選考プロセスにおいてご志向や適性を考慮させていただき、具体的なポジションのご提案をさせていただきます。

▼雇用形態
正社員または業務委託
※希望を伺います。

▼勤務地
フルリモート可",https://www.wantedly.com/projects/680726,"['エンジニアリング', '学生インターン', 'フリーランス', '副業', 'オンライン面談OK']",137人がエントリー,2025-08-03T20:56:02.685674
働く場所は自由！最高のデザインを実現するフロントエンドエンジニア募集！,株式会社グッドパッチ,,"◆【フルリモート・ハーフコミットOK】自分の働き方を自分でデザインできる「Goodpatch Anywhere」で、デザイナーとともにフロントエンド開発をしてくれるエンジニアを募集します。

【具体的な仕事内容】 
細部までこだわり抜いたデザインをプロダクトとして実現するには、エンジニアの高い設計力と実装能力が必要となります。 
デザイナーと連携し、細部のUIにこだわりながら、デザインの価値の最大化に向けてエンジニアリング面から支えていただきます。

▼ポジションの魅力 
1つのプロジェクトに企画段階から参加し、クライアントまでを巻き込み、職種に関係なくプロジェクトマネージャーやUI/UXデザイナーとより良いデザインを探求。チームとして最高のアウトプットを目指していただきます。 
また、その他の職種のメンバーもデザインに対して真剣に考え、デザインの力でビジネス、サービスを成功させたいと心から思っているメンバーがいますので、デザイナー思考をお持ちのエンジニアにとっては最高の環境です。

▼働く環境について 
◎プロジェクト 
- 内容: サービスの新規立ち上げ、リニューアル案件など 
- 期間: 2ヶ月〜半年を超える案件など様々 
- クライアント: ベンチャーからメガバンクまで、多種多様

◎チーム体制 
- 朝会や振り返りMTGなど、普段のコミュニケーションを重視 
- プロジェクト開始時はキックオフを実施し、チームビルディングからスタート 
- 案件によっては、キックオフをオフラインで実施することもあります（出張費は会社負担） 
- お互いがカバーし合えるよう、それぞれのメンバーがハーフコミットから参画 
- チームで働くことで、メンバーからフィードバックをもらうことが可能 
- チームは平均で5～6人

【求めるスキルセット】 
▼必須要件 
- HTML/CSS/JavaScriptのプログラミングスキル 
- ES2015+の知識・開発経験 
- デザインやUIへの興味・関心（デザインスキル自体は問いません）

▼歓迎要件 
- React、Vue.jsなどのJavaScriptフレームワークを利用したSPAの開発経験 
- MVC、Fluxアーキテクチャを用いたWebアプリケーションの開発経験 
- BEMなどを用いたメンテナンスしやすいCSS、コンポーネント設計、実装経験 
- パフォーマンスチューニングの経験 
- SVGやCanvasなどを利用したアニメーションの実装スキル 
- API設計経験

【求めるマインドセット】 
- デザインに興味・関心がある 
- チームでデザインすることに価値を感じる 
- チームのパフォーマンスを最大化させたい 
- オフィスよりもリモート環境の方がパフォーマンスを出せる

ご質問や面談は全てオンラインで完結できますので、地方や海外に在住されている方もお気軽にご応募ください！",https://www.wantedly.com/projects/304725,"['フロントエンドエンジニア', 'フリーランス', '副業', 'オンライン面談OK']",559人がエントリー,2025-08-03T20:56:12.363918
東証プライム上場企業の講師が代表の会社で、WEBクリエイター募集！,株式会社ESSEOTIA,,"当社のWEBクリエイターの魅力は
未経験でも採用可能なことになります。

また現在、統括が不在となっています。
能力が認められれば、統括の就任も可能となっております。

具体的な業務内容はWEBサイトの制作業務となります。

歓迎するスキルは基本的には
HTMLやCSSのコード知識になりますが
完全未経験でも構いません。

WEBサイトを制作してみたい人が
ポジションにマッチすると考えています。

また、統括を目指す方であれば
チームをマネジメントしたい！みたいな方が
ポジションにマッチすると考えています。

期待する活躍は
未経験でもコードの勉強を怠らず
努力して頂けたら望ましいです。",https://www.wantedly.com/projects/2134355,"['WEBクリエイター', '副業', 'オンライン面談OK', '週末からのコミットでもOK']",17人がエントリー,2025-08-03T20:56:12.396912
CTO候補！AIを活用したサービスの開発を一緒に進めていくエンジニア募集,株式会社パテ,,"設立から5年目を迎えているベンチャースピリットに溢れた企業です。
チームのメンバーにはリクルート出身の人間が多く、総合広告代理店出身者や各業界での専門領域を持ったメンバーもいます。
複数の分野に対してプロフェッショナルな領域をもった人材が集まっているので、掛け算のスキルで解決できるような能力が身につきます。

今回は、そういったメンバーと一緒にサービスの立ち上げを行ってくださるエンジニアさんを募集します！
エンタメ領域が好きな方にはぴったりだと思います。

事業会社、広告会社、制作会社全てを経験している代表直下でのPJとなります。

社内は風通しがよく、チーム意識が高いため、働くことが好きな方と一緒に会社として成長して行けたらと想っております。

【募集職種・業務内容】
▪️エンジニア
AIを活用したサービスの開発。
フロントエンド、バックエンドともにご知見があるとなおありがたいです。
広告業界に関する関心があると嬉しいです
　
　
【求める条件】
・エンジニアリング経験
※意欲があれば経験年数は問いません
・コミュニケーション能力

【求める人物像】
・何事にもワクワクできる方
・自責で物事を考えられる方
・チームのために働ける方
・現状に満足していない方
・責任感のある方

少しでも気になった方、ぜひお話をさせてください！",https://www.wantedly.com/projects/2045294,"['サービス開発エンジニア', '副業', 'ランチをご馳走します', 'オンライン面談OK']",48人がエントリー,2025-08-03T20:56:12.413635
SRE領域からサーバーサイドアプリケーションの開発・運用の仕事,株式会社 アカリ,,"アカリでは企業のWebサイトのフロントエンドもバックエンドも先進的なユーザビリティを第一にデザインしています。

編集可能なフロントエンドを作るためのUIからインフラパイプラインまで含むフレームワークを開発して、運用しています。

【必須スキル・経験】
・サーバーサイドの言語が一つでも使える。
（実務経験があれば尚可。）
・AWS、Kubernetesの利用経験
・Linux系OSの基礎知識

【歓迎スキル・経験】
・大規模サイト、システムの構築・運用経験がある方
・ECサイトの構築・運用経験がある方
・フロントエンド開発の実務経験もある方
・DockerやKubernetes等を用いたコンテナオーケストレーションの知識・運用経験のある方
・CI/CDの開発基盤に関する知識・運用経験のある方
・Ansible等を用いた環境構築の自動化などをの知識・経験のある方
・Macも使える方

【歓迎する人物像】
・コミュニケーションでプロジェクトを円滑に進めることができる方
・新たな技術への感度が高い方
・積極的に新しいことに取り組める方
・継続的な開発により、プロダクトの質を高めることに積極的に取り組める方",https://www.wantedly.com/projects/224138,"['サーバーエンジニア', '学生インターン', 'フリーランス', '副業', 'オンライン面談OK', '友達と一緒に訪問OK']",328人がエントリー,2025-08-03T20:56:12.430037
Rails使用！急成長中の短編映画アプリ開発者募集！,株式会社SAMANSA,,"事業のさらなる成長を目指し、もうすぐ5年目を迎えるスタートアップでRuby on Railsを使用したバックエンドエンジニアを募集します！
経験豊富なエンジニアから、まだ経験の浅い方(最低3年以上)まで、様々な方をお待ちしています。
レベルの高いエンジニアとスキルを伸ばしたい方、映画好きな方、グローバルな事業に興味のある方にとって最適な環境です！

一般的な長編映画と違い、当社は尺の短いショート映画を扱っています。
ユーザー体験としても全く新しいものが必要と考えており、どちらかというとTikTokに近い体験を生み出すことになります。これから短い映画、というのは世界的にもトレンドになっていきますが、日本から新しいサービス体験を生み出し、世界に先立って新しいエンタメを発信していきたいと考えています。

【仕事内容】
・ショート映画配信サービス「SAMANSA」のエンジニアリング全般

【関連スキル/環境】
モバイルフロント：Flutter
webフロント：html, css , React(Next.js)
インフラ ：AWS
バックエンド：Ruby on Rails
コード管理 :：Github
連絡・管理ツール：Notion, Slack

【ここが魅力】
個人の得意分野や挑戦したい部分を任せ、一エンジニアとしても素敵な経験を積めるような環境を作っています！
また、経験豊富なエンジニアもいますので、メンバー同士で高め合うこともできます♪

【求める人物像 】
・新しい市場/事業作りに挑戦したい方
・スタートアップの環境で成長したい方
・主体的に行動できる方
・責任感のある方
上記に当てはまる方、歓迎いたします！

【必須要件】
・Ruby on Railsを使っての実務経験3年以上
・コード品質を担保できる
・コードレビュースキル
・週の稼働時間20時間以上

【歓迎要件 】
・0→1の経験
・UI・UXデザイン経験
・React開発経験
・Flutter開発経験
・AWS

【働く環境はこんな感じ】
・完全リモート
オフィスは渋谷にありますが、オフィスに来ていただいても、リモートで働いていただいても構いません。ロサンゼルス在住で働く方もいるなど、ご自身の価値観・ライフスタイルに合わせて働くことができるよう会社としてもベストを尽くします！

少しでも興味を持っていただけた方はまず「話を聞きに行きたい」ボタンから気軽にエントリーしてください。

ご応募お待ちしております！

＊書類選考通過の場合は1ヶ月以内に担当者よりご連絡させていただきます。",https://www.wantedly.com/projects/1224255,"['Webエンジニア', '副業', '学生さんも歓迎', 'オンライン面談OK']",122人がエントリー,2025-08-03T20:56:12.454185
エネルギー予測・最適化のデータサイエンティストを募集！,株式会社メンテル,,"現在弊社ではプロジェクトマネージャーもしくは、
データサイエンティスト・AIエンジニア希望者の採用を積極的に行っています。

【歓迎スキル・能力】 
・EDA/データの前処理/特徴量エンジニアリング/可視化などの単語を理解できて実行できる方
・時系列データの分析と予測を行ったことがある方
・最適化による制御ロジック等を実装したことがある方

【勤務条件】
・フルリモート
・相談の上でフレキシブルに働ける

【こんな方とお話ししたい！】 
・身近な建物の省エネを実現して豊かな社会を築くことに共感いただける方
・建築不動産業界や建物のエネルギーやIT/AIを活用した技術に興味がある方
・大手企業と協業して世の中を変革するサービスの企画や開発に取り組みたい方",https://www.wantedly.com/projects/1868550,"['AIエンジニア', '副業', 'オンライン面談OK', '週末からのコミットでもOK']",23人がエントリー,2025-08-03T20:56:12.472681
日本とフィリピンを繋ぐ！海外拠点の開発業務に挑戦したいエンジニア募集！,シードテック株式会社,,"海外拠点のオフショア開発におけるブリッジエンジニアを募集しております。
現状フィリピン開発拠点には20名以上のエンジニアが在籍しており、日本人エンジニアマネージャーの元、開発業務を行なっております。
国内で業務が可能、のちに海外挑戦や海外出張もご対応いただけます。

■ 具体的な業務内容
・開発プロジェクトのマネジメント
・要件定義 / 基本設計 / 詳細設計
・コードレビュー
・進捗管理・クライアントへの報告
・クライアントとのミーティング
・日本とのやりとり

■ 必須経験
・Java開発経験3年以上
・JavaScript開発経験で1年以上
・顧客折衝のご経験(要件、仕様、進捗）
・日本語ネイティブレベル
※英語レベルは不問です。

■ 歓迎経験
・オフショア開発においてのBSE経験。
・英語でのコミュニケーションスキル。

【開発環境】
・バックエンド:Java
・フロントエンド:HTML+JavaScript

■ 雇用形態
業務委託（3ヶ月更新）

■ 勤務場所
週3出社・週2リモート（リモートワークの相談可）
のちに正社員として現地就業も可。

■ 勤務時間
月〜金、完全週休二日制 
9時30分～18時30分のうち0.8人月の稼働

弊社に興味を持たれた方は、ぜひお話しましょう！！
裁量を持ってチャレンジしてみたい皆さんのご応募お待ちしております！",https://www.wantedly.com/projects/1589077,"['BSE、webエンジニア', 'フリーランス', '海外に出張あり', '言語を活かした仕事']",44人がエントリー,2025-08-03T20:56:12.486307
ホテルDXを加速せよ！ 宿泊業界のAI推進担当募集🚀,カソク株式会社,,"▍なにをやっているのか
インバウンド向けに都心部アパートメントホテル・戸建てホテルの企画開発運営を中心に、  
ツアー・出張鮨・ブライダルなど “旅の前後も丸ごと彩る” 多角的サービスを展開。  
社内外 250 名超のスタッフとともに「空間×体験×テクノロジー」で新しい宿泊価値を創っています。

▍募集の背景
施設数・事業領域の急拡大に伴い、各部署から  
「AIで業務をラクに、ワクワクする仕事に集中したい！」という声が続々。  
週 2 日・約 80 h / 月 の業務委託で、PoC〜運用定着までを一緒にドライブする  
“AI 推進担当” を募集します。

▍どんなミッション？
まずは《現場ヒアリング》で“痛み”を収集 → “小さく作って速く試す” を繰り返しながら  
▼下記のような施策をスコープ相談しつつ進めます。（★＝優先度高）
例：
- ★エアホストのメッセージ&amp;通話ログを AI 解析 → CS 応対品質の見える化 / テンプレ改善  
- ★営業 MTG (tl;dv) をトピック別に自動要約 → 次アクション抽出 / リード管理へ連携  
- ★レベニューマネジメント：AI 需要予測を取り入れ宿泊単価をデイリー提案 → 担当者は承認に集中  
- ★Slack &amp; Google Drive から社内 Q&amp;A ボット生成 → “聞く前に検索” 文化を後押し  
- ★客室清掃 / CX シフトの自動最適化（稼働率・スキル・通勤距離など多条件考慮）  
-   Airhost API × GPT × RAG で定型問い合わせ 80％ 自動返信

※PoC（試作） → MVP（最小実用） → 社内運用移管まで、柔軟にスコープを握り合いましょう。  
   （難しい言い回しはナシで “小さく作って、走りながら磨く” くらいのイメージです）

▍この仕事で得られるもの
- フラットな組織で自由な挑戦：経営直下にて課題探索〜改善案まで提案大歓迎  
- 業界横断のAI実装力：宿泊・ツアー・ブライダル etc. 多彩なデータに触れられる  
- 事業インパクトの即体感：自分の自動化が翌週には稼働率やCSスコアに直結  

▍こんな方と働きたい！
# 必須スキル（全部網羅でなくOK）
- ChatGPT など生成AIツールを業務導入した or Notion / Zapier 等で ノーコード連携を組んだ経験  
- プロンプト設計・ワークフロー構築が好き／社内に説明できる  
- 「まずは動くものを作る → 改善で磨く」姿勢

# 歓迎スキル（あると嬉しい）
- 外部 API 連携のスクリプトを書いた経験  
- データ分析 or BI（BigQuery, Looker, PowerBI 等）経験  
- 今後の日本の観光立国化にワクワクする  
- 未整備の領域の仕組み化を考えるのが好き

▍働き方・条件
- 稼働　　：平日(10~19時のあいだ)週 2 日程度以上（目安 80h/月~） 
- 場所　　：本社オフィス(東京都新宿区)  
- 期間　　：半年～一年以上を目安に柔軟に相談可  
- 契約形態：業務委託（副業・フリーランス歓迎）  もしくは雇用契約にて

▍エントリー方法
「話を聞きに行きたい」ボタンからお気軽に！  
AI のポートフォリオやアウトプット例があれば URL・スクショ大歓迎です。",https://www.wantedly.com/projects/2075458,"['AI推進担当', '副業', 'オンライン面談OK', '学生さんも歓迎']",41人がエントリー,2025-08-03T20:56:12.500692
ノーコードでサービス開発/Bubbleエンジニア募集,株式会社ゼロイチスタート,,"■募集内容■
新規事業のbubbleエンジニアを募集します！
日本初のbubble公式認定資格を持つSwooo(※bubble公式デベロッパーの掲載情報調べ)でbubbleエンジニアとして働いてみませんか？

興味さえあれば、新規事業プロジェクトのプロジェクトマネージャー（PjM）や事業責任者としてキャリアを進めることが出来ます。
メンターとの1on1面談などもあり、相談しやすい雰囲気があります。

■求める人物像■
・ゼロイチフェーズから何かを生み出すことが好きな方
・担当業務以外にも幅広く挑戦したい方
・自分の意見を発信することが好きな方	

■求める経験&amp;スキル■
・bubbleでの開発経験が1年以上ある方
・デザインツール(figma)の使用経験がある方
・エンジニアとして開発をしたことがある方	

■歓迎する経験&amp;スキル■
・受託開発会社での経歴、新規サービスの開発経験をお持ちの方(歓迎)",https://www.wantedly.com/projects/2147420,"['第二新卒歓迎', '副業', '言語を活かした仕事', 'オンライン面談OK']",1人がエントリー,2025-08-03T20:56:12.515535
事業の成長をドライブするバックエンドエンジニア募集！働き方柔軟,株式会社ネクストレベル,,"自社開発のto BのWebマーケティングツールやto Cのマッチングアプリ開発に関わっていただける、バックエンドエンジニアを募集いたします。

■具体的な仕事内容
　自社案件の開発を社内のリーダーと協力して進めていただきます。

■開発プロダクト例
　・Web広告トラッキングシステム
　・マッチングアプリ
　・医療関係者向けB to Bサービス
　・Webアクセス解析ツール
　・Webライティング専用エディタ
　・Web広告管理/分析システム
　・Webコンシェルジュ
　・ヒートマップ
　・メール配信スタンド

■主な利用言語、環境
　●リーダークラス
　　・CakePHP3 , MySQL , GCP
　●メンバークラス　
　　・CakePHP , MySQL , javascript , CSS

■その他の利用言語、環境
　PHP7, Bootstrap, jQuery , React.js
　VSCode, Docker, GitHub , GCP , Wordpress
　Python3, Go, Kotlin , AWS , flutter
　MacBook Pro

■必須要件
　・勤務スタイル：本社（恵比寿）出社
　・エンジニアとしての実務経験2年以上
　（企業にてエンジニアの実務経験がある方の募集になります）
　※Webカジュアル面談からのスタートでも大歓迎です！まずは「話を聞いてみたい」でご連絡ください

■仕事の魅力
　必然的に企画や設計などの上流工程から関わる事になり、プロダクトが0から1へ、そして1から100へと一連の流れを作り上げていくことは大きなやりがいです。
　例えば、社内用マーケティングツールの開発はクライアントが社内のメンバーです。「直接ここはこうしたい」「こういう機能が欲しい」という要望に対して、スピード感持って対応し、その場でレビューをもらえるため、受託開発では得られない経験ができます。
　また、クライアントの要望を実現するのではなく、自分たちが本当に欲しいものを自分たちのために作っています。そのため、自ら提案し採用され、実現していくフェーズを体験できるのも、自社開発案件のみの魅力・やりがいです。決まった仕様をただ開発するのではなく、ユーザーが本当に困っていること、求めていることは何かを徹底的に考え、チームメンバーとともに仕様段階から議論し、負の解消改善の実現に向けて同じ方向を向いてプロダクトを開発しています。

■社内の雰囲気
　現在、様々な業務形態を含めて従業員全体で40名ほど、エンジニア10名のメンバーで事業運営をしています。
　「仕事の成功がプライベートの幸せに繋がり、またその逆も然り。プライベートも仕事も切り離せるものではなく、繋がっている」という代表の考えの下、会社もできる限りの環境やチャンスを用意するようにしています。
　オフィスは恵比寿ガーデンプレイスにあり、来社される方々みなさん「おしゃれ！」「羨ましい！」と好評です。
他社との交流やイベントもあり、刺激的な環境で働くことができます。",https://www.wantedly.com/projects/432307,"['バックエンドエンジニア', 'フリーランス', 'オンライン面談OK']",137人がエントリー,2025-08-03T20:56:12.531294
スタートアップで活躍するバックエンドエンジニア募集！柔軟な働き方が可能！,kickflow,,"kickflowの新機能やユーザー体験の改善のための開発業務のうち、バックエンドに関する開発全般を担当していただきます。
日々お客様より頂くご要望やフィードバックを元に、将来を見据えた最適な仕様へ落とし込むところから、
設計・実装・テストといったほぼすべての工程が対象となります。
また、サーバーを効率的に利用するためのパフォーマンス改善、アプリケーションレベルでのセキュリティ対策、外部サービス（他社SaaSなど）との連携機能開発なども業務となります。

■ 具体的な業務内容
・ユーザー向け機能の仕様策定・開発
・開発者向けREST APIの仕様策定・開発
・社内向け管理画面の仕様策定・開発
・パフォーマンス改善
・セキュリティ対策
・サービスの運用・監視

変更の範囲：本人の希望がない限り業務内容の変更はございません。

■ 技術スタック
バックエンド: Ruby on Rails, RSpec, Rubocop, Sidekiq
フロントエンド: HTML, CSS, TypeScript, Vue.js, Nuxt.js, Vitest, ESLint
インフラ: Heroku, Amazon Web Service, Google Cloud Platform
データベース、ミドルウェア: PostgreSQL, Redis, Memcached
認証基盤: Auth0
検索: Elasticsearch
監視: Datadog, Sentry, Scout APM, PagerDuty
AI: Claude Code, Roo Code, GitHub Copilot, Devin, CodeRabbit, Dify

■社内ツール
チャット: Slack
テレビ会議: Zoom
ドキュメント: esa
ソースコード管理: GitHub
チケット管理: Asana

■チーム構成
CTO…1名
EM…1名
バックエンドエンジニア…2名
フロントエンドエンジニア…1名
QAエンジニア…2名
CRE…1名
テクニカルサポート…2名
プロダクトデザイナー…1名

■ 必須スキル
・バックエンド開発経験5年以上 (うちWebアプリ開発経験2年以上)
　・Ruby on Railsでの開発経験をお持ちの方
・業務委託として1年以上同じ案件に携わっていたことがある、または正社員として2年以上勤務したことがある方
・週4日、日中で6時間勤務できること
　・日本標準時(JST)での勤務可能な方

■ 歓迎スキル
・大規模Webサービスの開発・運用経験
・B2B SaaSの開発・運用経験
・他社サービスとの連携機能の開発経験
・フロントエンドの開発経験

■ 求める人物像
・kickflowのミッションに共感していただける方
・全社の戦略を理解した上で、会社や事業の成功のために自律的に行動できる方
・ユーザーの本質的な課題を発見し、ソフトウェア・エンジニアリングの力で解決していくことを楽しめる方
・局所最適ではなく、全体最適を考えて行動できる方
・会社や事業を支えている責任感を持って仕事できる方",https://www.wantedly.com/projects/2029782,"['フルリモート｜フルフレックス', '副業', 'オンライン面談OK']",62人がエントリー,2025-08-03T20:56:23.479610
教えることを通じて、生成AIのプロフェッショナルに。｜DMMグループ,株式会社インフラトップ,,"▼募集概要
ビジネス現場における生成AI活用を目指す学習サービスにて、受講生の学習に伴走するメンターを募集いたします。
受講生は、カリキュラムによるインプット・実践型の課題・メンターサポートを通じて、生成AIを本業で活用すべく、プロンプトエンジニアリングを学習します。

▼人事からの推しポイント
【「まだまだ勉強中…」でもOK！メンター自身の生成AIスキル向上につながる！】
・第一線で活躍する生成AIのスペシャリスト監修のカリキュラムを用意。メンターの皆さんも研修を通じてキャッチアップしていただきます。
・「教えることでたくさんの学びがあった」という経験はないでしょうか。学習方法と定着率の関係を示す「ラーニングピラミッド」の概念でも、最も効果的な方法は「人に教えること」と定義されています。

【教育に関わる責任と、ここにしかないやりがい。】
・専任制で、入学から卒業まで同じ受講生様をご担当いただきます。「〜さんのおかげでやり遂げることができた。」という声は、弊社在籍の多くのメンターがこの仕事を続ける理由です。
・生成AIによる社会の急速な変化は、活用できる人・できない人、世界と日本の差を広げています。今後益々需要が見込まれるその領域で今教育に関わることは、対個人以上の重要な役割があるはずです。

【「とはいえ本業が…！」という方も安心。いつでも、どこからでも稼働可能です。】
・フルリモート・非同期型のチャットサポートのみで、隙間時間でも稼働可能です。（以下条件がございます。）

▼こんな方にオススメ
◯生成AIの意義を実感しており、教えることを通じて価値を届けていきたい方
◯生成AIに強い関心があり、第一線で生成AIに触れながら、自身もさらにスキルアップしたい方
◯教育を通じて、目の前の受講生と、日本社会の生成AI活用に貢献したい方

▼業務内容詳細
・非同期型チャットサポート
Slackでの質問回答、課題や進捗へのフィードバックなどを行います。
※時間を同期した対応、対面での面談等はございません。（100%テキストコミュニケーションです。）

▼稼働条件
・月間15時間以上稼動できること
・受講生からの問い合わせに、「遅くとも24時間以内返信」できること

▼必須要件
・日常的にChat GPTを活用されていること
・AI/ITに関する興味関心が高いこと（生成AIに関するニュースを日々ウォッチしている等）
・人の人生に向き合う教育に、責任を持って取り組めること
・初学者目線に立って、構造化/整理し、丁寧にテキストコミュニケーションができること
・稼働条件を満たせること

▼歓迎
・Python・機械学習・自然言語処理の業務経験1年以上、またはそれに準ずる経験
　┗Pythonを活用した機械学習やAIソリューションを設計・開発した経験（ビジネスor学問分野）
　┗自然言語処理（NLP）の基本的な理解およびNLPツール利用経験
・Chat GPT APIなど生成AI関連業務のご経験
・プロンプト技術を書籍やオンライン学習サービス等で学習した経験
・ChatGPT以外の生成AIサービスを活用した経験
・ChatGPTのような生成AIサービスを活用して業務効率化などを個人的に実施、もしくは組織的なDX推進をした経験
・初学者に指導/教育した経験 (分野は問いません)

▼終わりに
「学習挫折を、ゼロにする。」
ITスキルの学習は、簡単なことではありません。
ましてや、現在進行形で発展し続けている生成AI。
学習難易度、学習環境、モチベーション維持、時間確保等様々な課題がつきまといます。

ですが、それらを乗り越え、「学び」を通して技術やスキルを身に付けることで、
仕事やキャリアについての「選択肢」が広がっていく。
選択肢が増えることで、人生を「最高の物語」にすることができる。

その実現のために、運営部・メンターが一丸となって、
挫折なく学習を完遂できるよう、質の高い学習体験を提供したいと考えています。

共に、受講生の未来に貢献いただける方を、心よりお待ちしております。

※充足次第、4月には募集終了予定です。ご興味があればお早めにご応募いただけますと幸いです！",https://www.wantedly.com/projects/1637854,"['生成AIメンター', '副業', 'オンライン面談OK']",119人がエントリー,2025-08-03T20:56:23.508916
サービス開発メンバー│医薬品業界の未来を変えるエンジニアを募集,ニフジ株式会社,,"■役割
フルスタックエンジニア

■プロダクト開発の現状
・まだサービス構想だけの段階で、着手していません。
　イチから一緒に作って頂ければと思います。

・自社ホームページからの注文システムの構築
・病院の医薬品の在庫管理システムの構築
・海外の倉庫からの発注出荷システムの構築

上記を想定しています。

■応募要件
【必須要件】
・ニフジのミッションに共感できる人
・プロジェクトにおける設計・技術選定の経験

【歓迎要件】
・Next.js, TypeScriptでの開発経験

■雇用条件　
・形態：正社員 もしくは 業務委託　（応相談）
・出社：正社員の場合は出社必須、業務委託の場合はリモート可

■勤務地
・ニフジ本社（下北沢）

■提出資料
・個人のgithubリポジトリ
・成果物（お1人で制作したものをお願いします）",https://www.wantedly.com/projects/1774939,"['Webエンジニア', '副業', 'オンライン面談OK']",98人がエントリー,2025-08-03T20:56:23.527006
AIエンジニア｜長期インターン｜一緒に成長し、実践的な力を身につけたい方へ,株式会社インテリジェントフォース,,"＜募集背景＞
AIエンジニア(長期インターン)の募集要項をご覧いただきありがとうございます。株式会社インテリジェントフォース代表取締役の鈴木と申します。
インテリジェントフォースでは、「製造現場育ち」のAIソリューションを開発・提供しています。今年立ち上げた事業ですが、堅実かつ現場目線の価値提供を評価頂き、クライアントからの引き合いが徐々に増えてきています。
そういった中、私たちは一緒に学び成長していける人とAIソリューション事業を拡大させていきたいと考え、AIをゼロから学び・実戦的な力をつけたいという気概の学生さんを募集することにしました。ハッカソンやKaggleの経験があるという方はもちろん、今後挑戦予定の方も広く募集しています。当社は「人の成長を信じる」カルチャーであり、成長の為に必要なことには惜しみなく投資します。まさに社会に通用するレベルまでスキルを高めたいと考えられている学生さんに最適なインターンです。
グローバル最大手自動車メーカーで実用的なAIを学び、現場へAIを導入してきたエンジニアの下、インフラ構築からデータベース設計、AI開発・導入まで学べる絶好のチャンスです。

＜こんな力が身につく＞
・研修やプロジェクトを通じて社会に必要とされるAI開発スキルをゼロから習得できます
・スキルに応じて実際のプロジェクトに参画いただき、課題解決策を提案する中でロジカルシンキングやクリティカルシンキングを鍛えられます
・Azure OpenAI Serviceを活用した生成AIアプリ開発の基礎から学び、サービスリリースまで経験できます
・開発業務で経験ができる内容は次の通りです。ただし、担当いただく案件内容によって異なる場合があります。

開発環境：Azure
使用言語：Python / JavaScript / TypeScript
フレームワーク：React / Vue.js / Angular / Django / Flask / Node.js

＜こんな方と働きたい＞
・能動的に課題を発見し解決まで実行推進してきた方
・「何をするか」より「誰とするか」を重視する方
・アドバイスやフィードバックを素直に試した上で自分なりの方法に昇華できる方
・プログラミングへの探求心が強い方
→大学の授業に関わらず興味を持って独学で学ばれている方、WEBアプリ開発、大規模言語モデル(LLM)の研究や生成AIアプリ開発の経験がある方を優先します！

＜こんな方でも大丈夫＞
・プログラミングの実務経験がない
・Azureなどクラウド開発経験がない
→育成前提の募集となりますので、現時点でのスキルに自信がない方でも大丈夫です！

＜育成環境＞
・社内外の研修プログラムを通じて、知識がゼロの状態からAI開発スキルの基礎を身に付けます
・実際のプロジェクトに参画いただき、実務を通じてAI開発・データ分析を学習します
・AI開発・導入経験豊富なエンジニアがメンターとなり、丁寧にフィードバックやアドバイスをします
・長期的なサポートができるよう、将来のキャリアについての相談等も可能なミーティングを提供します",https://www.wantedly.com/projects/1798785,"['【イ】AIエンジニア', '学生インターン', 'オンライン面談OK', '友達と一緒に訪問OK']",220人がエントリー,2025-08-03T20:56:23.541717
自然体な働き方をしたいフロントエンドエンジニア募集！,株式会社スカイベイビーズ,,"事業拡大に伴い、Web領域を中心とした様々なプロジェクトでコーディングを任せられるフロントエンドエンジニアを募集しています。

スカイベイビーズでは、企業のコーポレートサイトや採用サイト、ECサイト制作、オウンドメディアの制作を請負うほか、自社運用のメディア・ECサイトという2軸で事業を展開しています。
制作事例については、ポートフォリオページもご参考ください。

◆必須スキル
・実務経験1年以上
・Webサイトの制作経験（1つのサイトを作り上げた経験）
・HTML5、CSS3に関する基本的な知識、経験

◆歓迎するスキル
・JavaScript、PHP、MySQL、jQuery、Sass、git、Gulp、などの基本的な知識
・Wordpress、MovableTypeなどのCMS実装経験
・Illustrator、Photoshopの操作スキル
・ECサイト構築経験

◆求める人物像
・人をよろこばせることが好きな人
・ひとつひとつ愛着を持って仕事ができる人
・少人数の企業で自由と裁量を持って働きたい人
・みずから道のりを模索し、適切にセルフマネジメントできる人
・好奇心と成長意欲がある人
・新しい技術導入に意欲があり、日々勉強を積み上げられる人
・UI/UXにこだわり、コーディング品質に妥協しない人

◆その他、スカイベイビーズのおすすめポイントなど
・現在のメンバーは14人。自分の個性を発揮しながら、必要に応じて誰かに相談したり頼ったりすることができる、程よい人数の中で仕事ができます。
・出勤の義務がないので、地方の人も、地方での暮らしを検討している人も勤務可能。代表も山梨との２拠点生活中。働き方の相談にもできる限り柔軟に対応したいと思っています。
・現在、メンバー全員がフリーランスでの仕事を持つ「個人事業主」でもあるため、兼業したい人や独立したい人も歓迎です。

少しでも興味がある方は、お気軽にご連絡ください。お待ちしています！",https://www.wantedly.com/projects/740116,"['フロントエンドエンジニア', 'フリーランス', 'オンライン面談OK']",140人がエントリー,2025-08-03T20:56:23.555994
